,CORN,COW.TO,CPER,GLD,USO,USO_mom_1m,USO_mom_3m,USO_mom_12m,GLD_mom_1m,GLD_mom_3m,GLD_mom_12m,CPER_mom_1m,CPER_mom_3m,CPER_mom_12m,CORN_mom_1m,CORN_mom_3m,CORN_mom_12m,COW.TO_mom_1m,COW.TO_mom_3m,COW.TO_mom_12m,CORN_ewma_1w_ewma_1m,CORN_ewma_1m,COW.TO_ewma_1w_ewma_1m,COW.TO_ewma_1m,CPER_ewma_1w_ewma_1m,CPER_ewma_1m,GLD_ewma_1w_ewma_1m,GLD_ewma_1m,USO_ewma_1w_ewma_1m,USO_ewma_1m,CORN_ewma_1w_1w,CORN,COW.TO_ewma_1w_1w,COW.TO,CPER_ewma_1w_1w,CPER,GLD_ewma_1w_1w,GLD,USO_ewma_1w_1w,USO,CORN_vol_1m,CORN_vol_3m,COW.TO_vol_1m,COW.TO_vol_3m,CPER_vol_1m,CPER_vol_3m,GLD_vol_1m,GLD_vol_3m,USO_vol_1m,USO_vol_3m,USD_Index,WTI_Oil,Copper_Spot,VIX,MOVE
2020-12-08,13.970000267028809,47.99007034301758,21.639999389648438,175.5,31.40999984741211,0.11898825040613548,0.17245236185143376,,0.0023988928749874017,-0.038145382318119925,,0.11145352608233217,0.17544810260769061,,0.018221573989381623,0.08800623839659116,,0.09186527407792378,0.1496431213414855,,-0.0023601549731992687,-0.0003412687347904554,0.002201718073386215,0.002499787928578919,0.00045528448321517645,0.004139835338442805,0.005688686243194426,0.0012908237020786736,0.0017531415046595099,0.0041371621231219395,-0.0023601549731992687,-0.0023601549731992687,0.002201718073386215,0.002201718073386215,0.00045528448321517645,0.00045528448321517645,0.005688686243194426,0.005688686243194426,0.0017531415046595099,0.0017531415046595099,0.18456959240925713,0.16467809769897218,0.19914707337160767,0.19273988989744795,0.16091126262730152,0.21476002122652899,0.148347023909289,0.16789138906237833,0.23288973071616692,0.3615724325085755,111.8684,45.64,7772.2380952381,20.68000030517578,49.099998474121094
2020-12-09,14.079999923706055,48.11335754394531,21.670000076293945,172.5,31.34000015258789,0.08405397156698036,0.15902363503957329,,-0.017989317979224206,-0.05453547336076314,,0.11128205519456125,0.14960210279870267,,-0.007751914019033079,0.0839107137639361,,0.06795892407056336,0.15117984582697996,,0.0010512270251366253,0.000405573061342981,0.0023241503153371397,0.0025060812804577727,0.00076564078751117,0.003889518798203633,-0.0019055482025427644,-0.0003805254613795436,0.000425901031077546,0.003558458301314519,0.0010512270251366253,0.0010512270251366253,0.0023241503153371397,0.0023241503153371397,0.00076564078751117,0.00076564078751117,-0.0019055482025427644,-0.0019055482025427644,0.000425901031077546,0.000425901031077546,0.14232963845965615,0.16388516418839302,0.18431524161712687,0.19272862537722296,0.16095512438018483,0.21038546677633127,0.15931272485689332,0.1711100721556591,0.2163974810243702,0.36146054918346676,112.0353,45.48,7772.2380952381,22.270000457763672,48.47999954223633
2020-12-10,14.029999732971191,48.03116226196289,22.15999984741211,172.1699981689453,32.11000061035156,0.10571623960186338,0.1919079426059409,,-0.015608895499189201,-0.0637337607243631,,0.14226805583261815,0.16816028727064425,,-0.0070771677749333906,0.08339767873458692,,0.05961002293240192,0.14080026746253083,,-0.00048289862637183775,4.587097124187154e-05,0.0009799778097226784,0.0021229496002423856,0.008047725597965695,0.005591553018428302,-0.0019080501660520537,-0.0005198462460921298,0.008473685712004249,0.00546853073536574,-0.00048289862637183775,-0.00048289862637183775,0.0009799778097226784,0.0009799778097226784,0.008047725597965695,0.008047725597965695,-0.0019080501660520537,-0.0019080501660520537,0.008473685712004249,0.008473685712004249,0.142115250392432,0.16393949711290562,0.1847383324088389,0.19261449793994148,0.16733412118465738,0.2141364383663144,0.15886136154709599,0.17019933008475585,0.227915263363647,0.3638720832590975,111.9839,46.76,7772.2380952381,22.520000457763672,47.150001525878906
2020-12-11,14.119999885559082,48.47294616699219,21.899999618530273,172.49000549316406,31.940000534057617,0.11444524438619919,0.16061046521701705,,-0.01972039718289953,-0.05974375381521724,,0.128865981915385,0.15750526058243297,,0.01582735777456601,0.09712509798874014,,0.08584550287627168,0.14709447356112992,,0.0018163463731252685,0.000624867825917721,0.0037192718655594866,0.0027661232709341277,0.0014541962669932507,0.0040166061625288175,-0.000652476557194062,-0.0003036174363810419,0.0038843561025885313,0.00449009129422488,0.0018163463731252685,0.0018163463731252685,0.0037192718655594866,0.0037192718655594866,0.0014541962669932507,0.0014541962669932507,-0.000652476557194062,-0.000652476557194062,0.0038843561025885313,0.0038843561025885313,0.1312986124957384,0.16353127715327584,0.1737699709610462,0.1931069542540425,0.1776143483915853,0.21580012882959237,0.15726665607175966,0.1702690607847414,0.2216840117280625,0.3622858160052183,112.1469,46.59,7772.2380952381,23.309999465942383,47.52000045776367
2020-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1469,46.59,7772.2380952381,,
2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1469,46.59,7772.2380952381,,
2020-12-14,14.100000381469727,48.24692153930664,21.809999465942383,171.5399932861328,32.16999816894531,0.14361888121963995,0.12090582974780606,,-0.0317227944220152,-0.06756540659940757,,0.10823166299476217,0.15396824900245165,,0.010028677861045221,0.08880313429671371,,0.05315090745248652,0.14536578713033443,,0.0007387657536734813,0.00043929843398044584,0.0009252137036763417,0.0020907572807873603,-0.0004004011820589559,0.003277860504043549,-0.00227086312149052,-0.0007767100558461276,0.004989879971564789,0.004736530968361957,0.0007387657536734813,0.0007387657536734813,0.0009252137036763417,0.0009252137036763417,-0.0004004011820589559,-0.0004004011820589559,-0.00227086312149052,-0.00227086312149052,0.004989879971564789,0.004989879971564789,0.13085448483863743,0.1633536408875411,0.15597254668251256,0.19330141526109126,0.17793592444479914,0.2160859646391551,0.15542797636294015,0.17033875815020094,0.20416472859276277,0.3530827106881574,112.177,47.02,7772.2380952381,24.719999313354492,49.220001220703125
2020-12-15,14.109999656677246,48.45240783691406,21.940000534057617,173.94000244140625,32.540000915527344,0.1294689871131156,0.11323987085624743,,-0.018120189476008908,-0.049300415071406256,,0.09481035587469067,0.15412941977371686,,0.0014194112045968765,0.08288564434680801,,0.03239934773112885,0.14940312790568777,,0.0007288999808649277,0.0004638320704610704,0.002036494171647137,0.0022878752650562703,0.0017199384340078735,0.0035217475187973484,0.003149744528945437,0.0005658053884020848,0.007160414931223241,0.0053515267758771305,0.0007288999808649277,0.0007288999808649277,0.002036494171647137,0.002036494171647137,0.0017199384340078735,0.0017199384340078735,0.003149744528945437,0.003149744528945437,0.007160414931223241,0.007160414931223241,0.126894546104536,0.1630699120522112,0.1343929555092859,0.19331905600010554,0.17130176614602954,0.21609527048217042,0.16441613391146145,0.1727154365280489,0.19484022750503363,0.3520401071999635,111.866,47.58,7772.2380952381,22.889999389648438,48.13999938964844
2020-12-16,14.149999618530273,48.63733673095703,22.059999465942383,174.89999389648438,32.7400016784668,0.13404921117889934,0.12663462767221612,,-0.009065190388190536,-0.04530569426866715,,0.1063189004565872,0.14836025597592917,,0.0035460450856623638,0.07278241612491954,,0.039069292795623545,0.15407110570271065,,0.0014308887381599448,0.0006793806325014911,0.0026299001668741045,0.0024268604370901044,0.0029697634069894827,0.0036988080491867363,0.003939528129112199,0.0010161044739810797,0.006822378211804443,0.005423779321071851,0.0014308887381599448,0.0014308887381599448,0.0026299001668741045,0.0026299001668741045,0.0029697634069894827,0.0029697634069894827,0.003939528129112199,0.003939528129112199,0.006822378211804443,0.006822378211804443,0.12723670699842357,0.1615763749221819,0.1337194974483327,0.19327371486163042,0.1678927431596013,0.21555632134627578,0.1654868304768095,0.17312342651781104,0.19434893111433496,0.3517810698836476,111.7215,47.86,7772.2380952381,22.5,46.959999084472656
2020-12-17,14.279999732971191,49.09967041015625,22.329999923706055,176.74000549316406,33.15999984741211,0.14344827060041765,0.17214559117287975,,0.007122912763534606,-0.015485732582078304,,0.12493700224567483,0.19284192001952993,,0.004219371646672965,0.10270269832394119,,0.053339150307653904,0.20377830033348232,,0.004016354987880261,0.0014528267102585245,0.004921845420538391,0.0030703945726536955,0.00605963169864874,0.004475222615849503,0.006133140080911671,0.0018801280658989879,0.008824348123828237,0.006096916469003311,0.004016354987880261,0.004016354987880261,0.004921845420538391,0.004921845420538391,0.00605963169864874,0.00605963169864874,0.006133140080911671,0.006133140080911671,0.008824348123828237,0.008824348123828237,0.12781392095933672,0.15746827343474123,0.1343389591976206,0.180567802442295,0.16610836169185195,0.20888860145895086,0.16842156196489114,0.1699690081349951,0.1956341193767165,0.3475383314215581,111.2286,48.34,7772.2380952381,21.93000030517578,44.150001525878906
2020-12-18,14.430000305175781,49.74693298339844,22.450000762939453,176.44000244140625,33.47999954223633,0.1509109441946117,0.18849838308701083,,0.007307597354051509,-0.012370509547056985,,0.12531327841571716,0.1834476318159437,,0.020509190580746406,0.11947245312920218,,0.07052848029540693,0.2101974310613437,,0.0061789839744020745,0.0022756826409565667,0.007675438821443188,0.0039896883045762365,0.0058310791357673265,0.004556927288049847,0.0035229514416036545,0.0015548958928893928,0.009099622676608448,0.006419939679308622,0.0061789839744020745,0.0061789839744020745,0.007675438821443188,0.007675438821443188,0.0058310791357673265,0.0058310791357673265,0.0035229514416036545,0.0035229514416036545,0.009099622676608448,0.009099622676608448,0.1306816523868012,0.1579419482338205,0.1375797108845192,0.18146574633537174,0.16609623314651584,0.20787068848099388,0.16839164015729363,0.169734961836162,0.19552702121542354,0.34751147783617503,111.6136,49.04,7772.2380952381,21.56999969482422,44.63999938964844
2020-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6136,49.04,7772.2380952381,,
2020-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6136,49.04,7772.2380952381,,
2020-12-21,14.510000228881836,49.70582962036133,22.200000762939453,175.8800048828125,32.63999938964844,0.11513491216877991,0.16446659258197216,,0.0010814641628207333,0.0062361212800972066,,0.08823535186609299,0.21911048210150663,,0.024717541330602,0.1274281552374319,,0.06940745610964583,0.2370237952269041,,0.005967322696128534,0.0025728024135734896,0.004841542817933043,0.0035518758051306804,0.00017543372965013633,0.003130310527012718,0.0012906777636742448,0.0011250081214978203,-0.0022967884273924974,0.0035554351051033696,0.005967322696128534,0.005967322696128534,0.004841542817933043,0.004841542817933043,0.00017543372965013633,0.00017543372965013633,0.0012906777636742448,0.0012906777636742448,-0.0022967884273924974,-0.0022967884273924974,0.13162640658911037,0.15795990174947505,0.13792114468491187,0.17406937394570807,0.16397944056239588,0.19101563566208354,0.1685431774577228,0.164172480176902,0.22459322540109522,0.35168683979448456,111.9477,47.79,7772.2380952381,25.15999984741211,46.65999984741211
2020-12-22,14.550000190734863,49.68528747558594,21.75,174.49000549316406,32.09000015258789,0.08705960890824849,0.1259649176346629,,0.013122045065833143,-0.0054149392101123794,,0.07037403182343649,0.18593237835556597,,0.01677147198326856,0.14386791551015543,,0.045169620291763524,0.23430314046172063,,0.004897120741183421,0.0025895219060942127,0.003089937092956138,0.003191407608557388,-0.006639812160329928,0.0010029819389806758,-0.0017739188479057178,0.000304269922137053,-0.0071480146638627185,0.0017003530830286533,0.004897120741183421,0.004897120741183421,0.003089937092956138,0.003089937092956138,-0.006639812160329928,-0.006639812160329928,-0.0017739188479057178,-0.0017739188479057178,-0.0071480146638627185,-0.0071480146638627185,0.1273055547439556,0.1555241557235711,0.11857991254307239,0.17421002177523995,0.18274378166937244,0.19651744097593157,0.15553862584558772,0.16479041435413055,0.23686121779659275,0.35263161214002486,112.201,47.02,7772.2380952381,24.229999542236328,43.56999969482422
2020-12-23,14.670000076293945,49.90104293823242,21.969999313354492,175.64999389648438,32.75,0.06331171465072916,0.1552028063254005,,0.03573322536383472,0.004058485453125149,,0.06650480128714542,0.19272525637116056,,0.02515720797490295,0.15058824127795645,,0.03318446009499798,0.22127242471692177,,0.006013885396436433,0.0031038757971013917,0.0035074386181447744,0.003296047068558442,-0.0010549044539442133,0.0018313391226368685,0.0010333470251596046,0.0008809616357199516,0.0020903735654627877,0.0034155164413790643,0.006013885396436433,0.006013885396436433,0.0035074386181447744,0.0035074386181447744,-0.0010549044539442133,-0.0010549044539442133,0.0010333470251596046,0.0010333470251596046,0.0020903735654627877,0.0020903735654627877,0.12981483605158065,0.15599642608253894,0.10779911008658857,0.1726076021339804,0.18052500220321124,0.19704108305870335,0.1453605592343429,0.16522470535887576,0.19944928374830564,0.35421205461928473,111.9873,47.94,7772.2380952381,23.309999465942383,42.7400016784668
2020-12-24,14.760000228881836,49.74693298339844,22.010000228881836,176.35000610351562,32.91999816894531,0.04941017813979087,0.14743804657188164,-0.6787666169927188,0.04035167139601237,-0.001980706569163604,0.2250782205082158,0.0689655204356796,0.18908697767268645,0.24350278419008475,0.04090267357006705,0.15583396239491276,-0.009395932431724874,0.039278718003543434,0.20357930478497366,0.11566835762546668,0.006054250162491982,0.003379430696884488,0.0013088553117888803,0.00271565085312953,-9.636754557401809e-05,0.0018303724997758785,0.002017320507247301,0.0011631712571579357,0.0031238436385050924,0.0035769043816769237,0.006054250162491982,0.006054250162491982,0.0013088553117888803,0.0013088553117888803,-9.636754557401809e-05,-9.636754557401809e-05,0.002017320507247301,0.002017320507247301,0.0031238436385050924,0.0031238436385050924,0.1252238064453127,0.15617944380233528,0.10238253901944161,0.17222074565103646,0.1801190237329004,0.1970094451823255,0.14533642415554035,0.16418226229763155,0.1915862853142399,0.3537348945972498,111.9873,48.18,7772.2380952381,21.530000686645508,42.11000061035156
2020-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9873,48.18,7772.2380952381,,
2020-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9873,48.18,7772.2380952381,,
2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9873,48.18,7772.2380952381,,
2020-12-28,14.890000343322754,,22.190000534057617,175.7100067138672,32.59000015258789,0.03889063693707917,0.17653426913225556,-0.6909142697459782,0.03657608641348409,-0.013917704099895012,0.20464833387226244,0.07770764301177668,0.19945948832743876,0.27163321282971165,0.050070523474376794,0.17059748669335706,0.010862240737187001,0.0403951453768574,0.21353380631974916,0.11953761338219371,0.006972032005911996,0.003872900241979986,0.0008725702078592536,0.0024687735028367072,0.002661793184125256,0.0024074399674087745,0.00013516600587508767,0.0007275063249589554,-0.001258851453555905,0.002340436561693905,0.006972032005911996,0.006972032005911996,0.0008725702078592536,0.0008725702078592536,0.002661793184125256,0.002661793184125256,0.00013516600587508767,0.00013516600587508767,-0.001258851453555905,-0.001258851453555905,0.12720531714247788,0.1561781895835724,0.10206269277915202,0.17082710328570913,0.1804918849031298,0.19717504026183538,0.14648141910119195,0.16344133338078468,0.1962382956349963,0.3466627533942658,111.9821,47.5,7772.2380952381,21.700000762939453,45.2599983215332
2020-12-29,15.130000114440918,48.86336135864258,21.979999542236328,176.35000610351562,32.779998779296875,0.04996795324319847,0.15871324561552536,-0.6886398256138373,0.05101622957207819,-0.004347273232265136,0.19648556098644732,0.04121264361584864,0.17540099708430668,0.2581568635457405,0.051424583284429115,0.15408089326187246,0.030653937323589675,0.014938068450676356,0.17810234391950308,0.1060464712252771,0.010020749467662507,0.004986107891939869,-0.005338729402771317,0.0006296733094286186,-0.0013800601660750103,0.0013282393461134993,0.0013042312199622898,0.0009924931725286865,0.001104088044150826,0.0026576666051463865,0.010020749467662507,0.010020749467662507,-0.005338729402771317,-0.005338729402771317,-0.0013800601660750103,-0.0013800601660750103,0.0013042312199622898,0.0013042312199622898,0.001104088044150826,0.001104088044150826,0.12888866897376164,0.14803580706164382,0.12089617738973296,0.17491787097178427,0.16769979131094578,0.1980643417707664,0.1400128681125174,0.1631801129845504,0.1951315300539025,0.3446855059294013,111.524,47.85,7772.2380952381,23.079999923706055,46.099998474121094
2020-12-30,15.300000190734863,49.54924392700195,21.950000762939453,177.6999969482422,32.90999984741211,0.06264128437423233,0.19629224186123384,-0.6866907886465254,0.06617866982944531,-0.005595970996516764,0.20091907469268455,0.029067081174451115,0.22900336018002987,0.25285389209066533,0.0812721274351551,0.15558915824986652,0.042944792853748526,0.03470468820498973,0.21388342621616263,0.12471045650437795,0.010425819649692835,0.005554276266666023,0.0011197622362171533,0.0018484980553503368,-0.0013749806615453303,0.0010834156189612738,0.003421213778062132,0.0015981918745212962,0.0020580138817460725,0.00277659378258517,0.010425819649692835,0.010425819649692835,0.0011197622362171533,0.0011197622362171533,-0.0013749806615453303,-0.0013749806615453303,0.003421213778062132,0.003421213778062132,0.0020580138817460725,0.0020580138817460725,0.11192278526001037,0.1483343112236584,0.12710770120114076,0.1722512664205327,0.16517380466382714,0.1731379490873917,0.1370670545176222,0.16291784832089698,0.19146118659748318,0.3392030402639767,111.3156,48.24,7772.2380952381,22.770000457763672,47.189998626708984
