Price,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume
2021-11-04,104.67551197282494,119.84655995940886,98.12727516071311,78.5796731489414,131.2271470274958,131.10439600952415,105.14109660915285,120.13400399030462,98.1450424194336,78.64369262353445,132.38758303854047,132.44357662768493,104.67551197282494,119.84655995940886,98.12727516071311,78.5796731489414,131.2271470274958,131.0864303712709,105.0589370727539,120.08763885498047,98.1450424194336,78.60710906982422,132.12872314453125,132.20989990234375,12665400,964000,1277500,3545800,86200,15922400
2021-11-05,105.2963109411581,120.15256679895019,98.12727393495994,78.58878967897421,133.28023029368902,133.48616615854309,105.72538495060145,120.44001086315858,98.14504119345848,78.65280912823053,133.84259850238482,134.43886617311165,105.18676487238781,120.07838540356505,98.12727393495994,78.57964204976712,132.9499574704848,133.13564419631072,105.63409423828125,120.36582946777344,98.13615417480469,78.64366149902344,133.58372497558594,134.1872100830078,12955100,1625700,1507700,2946700,69900,21513000
2021-11-08,105.46064614448284,120.245246321783,98.13616142946606,78.6070721333649,133.3694798653911,133.88162253201898,105.46064614448284,120.25452783628933,98.14504844877682,78.61621976189396,133.43195764554144,134.16922359932687,105.1320009446694,119.96708385959624,98.12728118896484,78.54305268885375,133.0927633662557,133.47716253120623,105.17764282226562,119.9856185913086,98.12728118896484,78.55220031738281,133.22665405273438,133.935546875,7404300,1033500,1045600,2292900,43800,12083800
2021-11-09,105.62495845891564,120.23597189250074,98.13616142946606,78.59791564941406,134.28885760878217,135.53533083054847,105.8805821932835,120.34723687083904,98.14504844877682,78.616203925192,134.77981267594035,136.40714405132744,105.57931658726875,120.20815564791617,98.12728118896484,78.58876802272773,134.1371103372269,135.39152347750317,105.6614761352539,120.2452392578125,98.12728118896484,78.59791564941406,134.27992248535156,135.67913818359375,12345400,988500,1818200,1938700,28600,23430200
2021-11-10,105.47890657651307,119.91146607251439,98.13616142946606,78.48819791081617,134.2710432850514,135.56233168961498,105.5062930955869,119.93000080649973,98.13616142946606,78.50648619424811,134.31567805442177,135.6522010252524,104.56598546052977,119.48492666376904,98.12728118896484,78.44246673583984,131.646676845259,132.14698150815076,104.75769805908203,119.49419403076172,98.12728118896484,78.44246673583984,132.4322052001953,133.19854736328125,19425100,2343000,1222200,5382400,65800,28170600
2021-11-11,104.75765929396415,119.41997919579408,98.13616142946606,78.42416440949278,132.43219003718355,133.47720462437758,104.80330811888531,119.43852807323523,98.13616142946606,78.43331203836956,132.53038107030807,133.6120292385758,104.41987609863281,119.21599813853307,98.12728118896484,78.38758087158203,132.04834740929036,132.91996795220774,104.41987609863281,119.22526550292969,98.12728118896484,78.38758087158203,132.0840606689453,133.0008544921875,3746100,544800,719200,1839100,25300,5552500
2021-11-12,104.80334890977667,119.48491381282948,98.13615417480469,78.45159912109375,132.44115923833968,133.01875806736092,104.93115731126134,119.57764406739041,98.13615417480469,78.46989437856807,132.65539801157084,133.47712858033722,104.54772514177182,119.37364882627664,98.12727393495994,78.42416321247855,131.68242245514676,131.9042716437299,104.63902282714844,119.44783020019531,98.13615417480469,78.45159912109375,132.0126953125,132.4165802001953,10613400,843000,687400,3130800,48000,12712000
2021-11-15,104.57510199420595,119.42925941842294,98.13616142946606,78.46076199686944,131.80740795782873,132.02113726437483,104.60248850944903,119.44780829566369,98.13616142946606,78.46076199686944,131.80740795782873,132.0840581344041,104.19166988569957,119.24381309195888,98.12728118896484,78.41503082189311,130.46844610605223,130.52018377258034,104.22818756103516,119.2716293334961,98.12728118896484,78.44246673583984,130.6201934814453,130.7538604736328,8021400,688700,632300,2433500,30300,15232700
2021-11-16,104.23731608945312,119.2160192024662,98.13616142946606,78.4241784524079,130.75400333394666,130.94263248836185,104.43815981621091,119.35510043622892,98.13616142946606,78.45161436635463,131.24495843335143,131.56278990882362,104.11863887138452,119.1974703217477,98.12728118896484,78.35101136348484,130.28983998597843,130.18766420007304,104.13689422607422,119.24383544921875,98.12728118896484,78.44246673583984,130.38803100585938,130.4213409423828,6573700,602600,1289900,1722500,93200,12998700
2021-11-17,104.13688379092612,119.23454055805732,98.13615417480469,78.43331849765067,129.9952868077591,129.93596091600125,104.52030888629625,119.45708465576172,98.13615417480469,78.46990203857422,131.20034374083616,131.48184192451592,104.11862843806571,119.23454055805732,98.12727393495994,78.42417086802054,129.9952868077591,129.837095077423,104.51118469238281,119.45708465576172,98.13615417480469,78.46990203857422,131.09323120117188,131.4548797607422,10006200,937200,1063200,1445900,30400,14239900
2021-11-18,104.35600531746236,119.33654156932361,98.13615540066878,78.45162965041789,130.95047668841673,131.21227554911636,104.60249790686363,119.52198791503906,98.1450424194336,78.47906556970973,131.58425800789206,132.03015105175518,104.33774996067172,119.33654156932361,98.12727516071311,78.44248201812094,130.95047668841673,131.1763168394576,104.57511138916016,119.52198791503906,98.1450424194336,78.46077728271484,131.55747985839844,131.9492645263672,10183400,924000,1007000,1620300,33000,11054600
2021-11-19,104.91288155269098,119.7352834037991,98.13615417480469,78.52478145527769,132.1643821569009,132.64137822585317,105.08633877465047,119.8465483989221,98.13615417480469,78.54306973870963,132.82494118978917,133.5581336860568,104.79420432794925,119.49419038283068,98.12727393495994,78.44246673583984,132.1643821569009,132.64137822585317,104.85810852050781,119.53128814697266,98.13615417480469,78.44246673583984,132.61070251464844,133.34242248535156,10731600,1263400,1528400,2791100,144000,14022100
2021-11-22,104.37425779993197,119.16969406897479,98.13616142946606,78.36930844504833,131.8252254697093,132.47954744488632,104.47467966540127,119.25314283723827,98.13616142946606,78.38759672890512,131.9412731663431,132.69525857402647,104.02734336829822,118.947149871617,98.12728118896484,78.33272489973696,130.8344069669007,131.33811205304102,104.09124755859375,118.99351501464844,98.12728118896484,78.35101318359375,131.22715759277344,131.77850341796875,10876200,1062400,941000,3126600,31000,15266000
2021-11-23,103.90864833964851,118.90076159653309,98.12727393495994,78.36016081432103,130.68264831402576,131.15833535913544,103.96342136050487,118.9842244972141,98.13615417480469,78.37844909817782,130.71836158467846,131.32012212151906,103.66216278076172,118.8451290951807,98.12727393495994,78.34187253046426,129.6382598876953,129.8730926513672,103.66216278076172,118.86367797851562,98.13615417480469,78.35101318359375,129.6382598876953,129.8730926513672,11543700,859600,3067800,2892300,151000,15318500
2021-11-24,103.6804391061948,118.8080365519863,98.12725707327904,78.32355500859131,129.87032320347956,130.2685040955445,103.999960067548,118.93785042827406,98.13613731159786,78.34185026484619,131.04860205213515,131.9582061767578,103.61653491392416,118.73385517287167,98.11837005615234,78.30526672993226,129.7542755334581,130.13367956174469,103.98170471191406,118.9100341796875,98.11837005615234,78.33270263671875,131.00396728515625,131.9582061767578,8322900,841800,2469000,1613400,34400,13769700
2021-11-26,104.96767651992452,119.68892298242093,98.11837005615234,78.4973525873906,132.58397287084716,133.76476318163762,105.34197056828062,119.90218561434853,98.13613731159786,78.55222442020946,133.59266160684692,135.4274896762187,104.91289651489427,119.624008966944,98.10948303902565,78.48820495605469,132.51255995301676,133.6209558060619,105.32371520996094,119.7816390991211,98.11837005615234,78.48820495605469,133.38734436035156,135.2926788330078,13878500,1287600,4713300,2842700,38400,20064800
2021-11-29,104.702916691309,119.549802395817,98.11839416965408,78.47906434905212,132.04833722757158,133.29738245329017,105.16850140859549,119.82797898461102,98.12728118896484,78.52479553222656,133.05702561547318,134.49275542649536,104.6755301744139,119.53126766557335,98.11839416965408,78.46077606234168,132.01263759128702,133.17155444106987,105.08634185791016,119.77234649658203,98.12728118896484,78.52479553222656,132.91419982910156,134.2051544189453,13908200,1464000,2457900,3767900,82000,23234200
2021-11-30,105.73450291276505,120.17107804303299,98.1183659952592,78.57052793748122,133.99434042841244,135.56232731713328,106.0357684943469,120.3565243990801,98.12725301201807,78.61625214376795,134.6191864013672,136.67681401406801,105.18675174218336,119.5961759460419,98.08282470703125,78.433341363423,133.7176238990054,135.04103581602968,105.71624755859375,119.92998504638672,98.08282470703125,78.46077728271484,134.6191864013672,136.24539184570312,19416800,2667500,3649900,6358600,71600,31481100
2021-12-01,105.33986817436725,119.63865539415244,98.10948181152344,78.39667704654858,133.73691979299457,135.42108382086528,105.91544342041016,120.03761291503906,98.11836882853895,78.46988677978516,134.8452911376953,137.14882801304992,105.2119625641355,119.56443040987195,98.10948181152344,78.34177323745335,133.25425008872318,134.79116549869264,105.91544342041016,120.03761291503906,98.10948181152344,78.46988677978516,134.8452911376953,137.08583068847656,24991000,1556000,1422300,10046200,253700,30826500
2021-12-02,105.88803876332635,119.87989275312981,98.11837005615234,78.40583704763893,135.14923708467128,137.61679286788524,105.93371535652304,119.90772535322245,98.11837005615234,78.41499001053133,135.1671177871587,137.6707964764298,105.44036911613321,119.57371999514227,98.10948303902565,78.34178027072223,134.1749502032937,135.6640811511421,105.68704223632812,119.71288299560547,98.11837005615234,78.36923217773438,134.80958557128906,137.25685119628906,11448900,1095900,1011300,4117900,55600,17754200
2021-12-03,105.51341037695266,119.5922630093561,98.10948181152344,78.33262295860975,134.29111949467705,136.4919633064031,106.56406918012723,120.18604872663185,98.11836882853895,78.43328459984203,136.44527304112245,139.587511234138,105.4220502571832,119.49949239673164,98.10948181152344,78.32346999622553,134.1391676603785,136.19501896774165,106.30825805664062,120.03761291503906,98.10948181152344,78.41498565673828,135.98048400878906,138.89462280273438,19790900,6126400,1439500,2931600,54600,34427100
2021-12-06,106.1529593207295,119.91697977891074,98.10060157331573,78.38756466013781,135.8553413280024,138.6246435010693,106.23518134839436,119.95408518768815,98.10948181152344,78.3967106444637,136.0162266857301,138.89460659925365,105.65960624374648,119.64792663361706,98.10060157331573,78.33265384584543,134.47881406333426,136.7169143432219,105.77837371826172,119.72213745117188,98.10948181152344,78.35095977783203,134.6754608154297,136.98687744140625,9863200,1337600,1768200,4120400,61400,30924200
2021-12-07,105.48603253577907,119.4809460160312,98.1006088256836,78.28687952954446,134.35368857704103,136.52791064032755,105.70529827860649,119.56444382385132,98.1094890645478,78.2960255111308,134.78272987531497,137.25680118480955,105.30331224514494,119.37888842081666,98.09172180801109,78.25027465820312,133.87101882135497,135.75402397056732,105.37639617919922,119.41600799560547,98.1006088256836,78.25027465820312,134.07659912109375,135.8800048828125,7678400,680500,976500,4194600,78200,22115900
2021-12-08,105.2210732395851,119.32323966055776,98.09171295166016,78.2319673859207,133.69231901691748,135.40316048942418,105.24848058354341,119.40673747988544,98.10059996853028,78.27772521972656,133.73700032758993,135.4121542277251,104.9013092761854,119.2026222613255,98.09171295166016,78.2228214044917,132.7627131644111,133.5044381596678,105.0383529663086,119.30467987060547,98.09171295166016,78.27772521972656,132.7805938720703,133.53143310546875,11126500,3451700,1146900,2396700,58700,33633900
2021-12-09,105.2941684744501,119.40672049287834,98.10060157331573,78.26857360304113,133.27220153808594,134.38626954956513,105.46775762044565,119.54589766226329,98.10948181152344,78.2960255111308,133.74593796489972,134.83620350177145,105.15712477868162,119.29539008294616,98.10060157331573,78.25027465820312,132.84314641875883,133.6123826025345,105.30330657958984,119.3881607055664,98.10948181152344,78.25027465820312,133.27220153808594,134.27828979492188,9198400,1337000,1262000,1829300,45400,17544900
2021-12-10,105.46776329484857,119.45312047201024,98.1094890645478,78.27773515830226,133.92465453732055,134.90824965058573,105.66875979674549,119.63867588600954,98.1094890645478,78.34179194476435,134.13023484820155,135.19621408837253,105.32158148607543,119.39745526350752,98.1006088256836,78.25942922978962,133.27215220514663,133.9093953197255,105.37639617919922,119.44384765625,98.1006088256836,78.2868881225586,133.31683349609375,133.9543914794922,5051500,2674900,885000,1854400,46700,14298700
2021-12-13,105.64132619230652,119.52734341610551,98.10948181152344,78.28687549220518,134.1660092128482,135.33115682074117,105.97022823166427,119.76856403446453,98.10948181152344,78.35093226833271,134.73806890982496,136.15903378717263,105.62305695471154,119.51807060050453,98.10060157331573,78.27772252942555,134.05873864286696,135.2591657283258,105.87886810302734,119.68506622314453,98.10948181152344,78.33262634277344,134.63079833984375,135.93406677246094,5706900,1154900,759500,2589400,62600,17860500
2021-12-14,105.65961391328986,119.54587301590742,98.10060157331573,78.2868881225586,134.2017880598174,135.3131341031685,105.80578874097048,119.62008383591593,98.10948181152344,78.31434003366147,134.57720104425488,135.81705793906667,105.45861742618871,119.46236106870592,98.10060157331573,78.2868881225586,133.50459056886461,134.35927630937627,105.69615936279297,119.52731323242188,98.10948181152344,78.2868881225586,134.38055419921875,135.61009216308594,4749500,619500,672300,3931700,96000,14015500
